,TIMESTAMP,DATE,TIME,QUERY,LOG
25,09/12/2022 13:32:48,09/12/2022,13:32:48,"SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 50 and SUM(B.Runs_Scored) <=100 ORDER BY Runs DESC","2022-12-09T13:32:48.120062Z	  242 Query	SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 50 and SUM(B.Runs_Scored) <=100 ORDER BY Runs DESC"
26,09/12/2022 13:33:03,09/12/2022,13:33:03,"SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 60 and SUM(B.Runs_Scored) <=100 ORDER BY Runs DESC","2022-12-09T13:33:03.416106Z	  242 Query	SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 60 and SUM(B.Runs_Scored) <=100 ORDER BY Runs DESC"
27,09/12/2022 13:33:07,09/12/2022,13:33:07,"SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 70 and SUM(B.Runs_Scored) <=100 ORDER BY Runs DESC","2022-12-09T13:33:07.849604Z	  242 Query	SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 70 and SUM(B.Runs_Scored) <=100 ORDER BY Runs DESC"
28,09/12/2022 13:33:11,09/12/2022,13:33:11,"SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 78 and SUM(B.Runs_Scored) <=100 ORDER BY Runs DESC","2022-12-09T13:33:11.605678Z	  242 Query	SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 78 and SUM(B.Runs_Scored) <=100 ORDER BY Runs DESC"
29,09/12/2022 13:33:18,09/12/2022,13:33:18,"SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 78 and SUM(B.Runs_Scored) <=120 ORDER BY Runs DESC","2022-12-09T13:33:18.438678Z	  242 Query	SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 78 and SUM(B.Runs_Scored) <=120 ORDER BY Runs DESC"
30,09/12/2022 13:33:26,09/12/2022,13:33:26,"SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 78 and SUM(B.Runs_Scored) <=150 ORDER BY Runs DESC","2022-12-09T13:33:26.717383Z	  242 Query	SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 78 and SUM(B.Runs_Scored) <=150 ORDER BY Runs DESC"
31,09/12/2022 13:33:34,09/12/2022,13:33:34,"SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 78 and SUM(B.Runs_Scored) <=70 ORDER BY Runs DESC","2022-12-09T13:33:34.289647Z	  242 Query	SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 78 and SUM(B.Runs_Scored) <=70 ORDER BY Runs DESC"
32,09/12/2022 13:33:37,09/12/2022,13:33:37,"SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 78 and SUM(B.Runs_Scored) <=87 ORDER BY Runs DESC","2022-12-09T13:33:37.960782Z	  242 Query	SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 78 and SUM(B.Runs_Scored) <=87 ORDER BY Runs DESC"
33,09/12/2022 13:33:46,09/12/2022,13:33:46,"SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 78 and SUM(B.Runs_Scored) <=80 ORDER BY Runs DESC","2022-12-09T13:33:46.619543Z	  242 Query	SELECT A.MatchTable_Id, C.Player_Name, SUM(B.Runs_Scored) AS 'Runs' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id, A.Over_Id, A.Ball_Id, A.Innings_No) = CONCAT(B.MatchTable_Id, B.Over_Id, B.Ball_Id, B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id GROUP BY A.MatchTable_Id, C.Player_Name HAVING SUM(B.Runs_Scored) >= 78 and SUM(B.Runs_Scored) <=80 ORDER BY Runs DESC"
34,09/12/2022 13:43:36,09/12/2022,13:43:36,"SELECT Player , COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 162 AND D.Venue_Id = 1","2022-12-09T13:43:36.362808Z	  244 Query	SELECT Player , COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 162 AND D.Venue_Id = 1"
35,09/12/2022 13:43:46,09/12/2022,13:43:46,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 162 AND D.Venue_Id = 1","2022-12-09T13:43:46.226448Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 162 AND D.Venue_Id = 1"
36,09/12/2022 13:43:54,09/12/2022,13:43:54,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 124 AND D.Venue_Id = 1","2022-12-09T13:43:54.614128Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 124 AND D.Venue_Id = 1"
37,09/12/2022 13:43:56,09/12/2022,13:43:56,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 121 AND D.Venue_Id = 1","2022-12-09T13:43:56.753605Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 121 AND D.Venue_Id = 1"
38,09/12/2022 13:43:58,09/12/2022,13:43:58,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 121 AND D.Venue_Id = 2","2022-12-09T13:43:58.701810Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 121 AND D.Venue_Id = 2"
39,09/12/2022 13:44:02,09/12/2022,13:44:02,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 165 AND D.Venue_Id = 2","2022-12-09T13:44:02.349413Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 165 AND D.Venue_Id = 2"
40,09/12/2022 13:44:07,09/12/2022,13:44:07,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 162 AND D.Venue_Id = 2","2022-12-09T13:44:07.755014Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 162 AND D.Venue_Id = 2"
41,09/12/2022 13:44:09,09/12/2022,13:44:09,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 162 AND D.Venue_Id = 3","2022-12-09T13:44:09.400832Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 162 AND D.Venue_Id = 3"
42,09/12/2022 13:44:10,09/12/2022,13:44:10,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 162 AND D.Venue_Id = 4","2022-12-09T13:44:10.376292Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 162 AND D.Venue_Id = 4"
43,09/12/2022 13:44:11,09/12/2022,13:44:11,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 162 AND D.Venue_Id = 5","2022-12-09T13:44:11.293330Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 162 AND D.Venue_Id = 5"
44,09/12/2022 13:44:12,09/12/2022,13:44:12,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 162 AND D.Venue_Id = 6","2022-12-09T13:44:12.358642Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 162 AND D.Venue_Id = 6"
45,09/12/2022 13:44:14,09/12/2022,13:44:14,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 162 AND D.Venue_Id = 7","2022-12-09T13:44:14.068500Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 162 AND D.Venue_Id = 7"
46,09/12/2022 13:44:28,09/12/2022,13:44:28,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 111 AND D.Venue_Id = 7","2022-12-09T13:44:28.522337Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 111 AND D.Venue_Id = 7"
47,09/12/2022 13:44:31,09/12/2022,13:44:31,"SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 121 AND D.Venue_Id = 7","2022-12-09T13:44:31.180833Z	  244 Query	SELECT COUNT(*) As 'Sixes_Scored' FROM Ball_by_Ball A INNER JOIN Batsman_Scored B ON CONCAT(A.MatchTable_Id,A.Over_Id,A.Ball_Id,A.Innings_No) = CONCAT(B.MatchTable_Id,B.Over_Id,B.Ball_Id,B.Innings_No) INNER JOIN Player C ON A.Striker = C.Player_Id INNER JOIN MatchTable D ON A.MatchTable_Id = D.MatchTable_Id INNER JOIN Venue E ON D.Venue_Id = E.Venue_Id WHERE B.Runs_Scored = 6 AND A.Striker = 121 AND D.Venue_Id = 7"
